NAME	histone deacetylase complex	histone acetyltransferase complex	ubiquitin ligase complex	nuclear ubiquitin ligase complex	nuclear chromosome	cyclin-dependent protein kinase holoenzyme complex	DNA-directed RNA polymerase complex	proteasome complex	chromosome, centromeric region	kinetochore	condensed chromosome kinetochore	condensed chromosome, centromeric region	chromosome, telomeric region	nuclear chromosome, telomeric region	chromatin	nuclear chromatin	heterochromatin	condensed chromosome	sex chromosome	spindle pole	stress fiber	ruffle	intracellular	nucleus	nuclear envelope	nuclear pore	nucleoplasm	replication fork	transcription factor complex	spliceosomal complex	U2-type spliceosomal complex	chromosome	nucleolus	cytoplasm	mitochondrion	mitochondrial envelope	mitochondrial outer membrane	mitochondrial inner membrane	mitochondrial respiratory chain	mitochondrial respiratory chain complex I	mitochondrial matrix	mitochondrial ribosome	mitochondrial large ribosomal subunit	lysosome	lysosomal membrane	endosome	early endosome	late endosome	vacuole	vacuolar membrane	autophagosome	endoplasmic reticulum	endoplasmic reticulum-Golgi intermediate compartment	Golgi apparatus	trans-Golgi network	centrosome	centriole	microtubule organizing center	spindle	cytosol	ribosome	polysome	kinesin complex	microtubule	microtubule associated complex	spindle microtubule	clathrin-coated pit	cell-cell junction	adherens junction	cell-cell adherens junction	cell-substrate adherens junction	focal adhesion	cell cortex	transcription elongation factor complex	COP9 signalosome	protein serine/threonine phosphatase complex	cytoplasmic side of plasma membrane	endosome membrane	endomembrane system	vesicle membrane	postsynaptic density	Cajal body	actin cytoskeleton	microtubule cytoskeleton	large ribosomal subunit	small ribosomal subunit	inclusion body	nuclear matrix	myosin complex	DNA-directed RNA polymerase II, holoenzyme	mediator complex	nuclear body	PML body	nuclear speck	transcriptional repressor complex	SCF ubiquitin ligase complex	organelle inner membrane	outer membrane	extrinsic component of membrane	proteasome accessory complex	cytosolic large ribosomal subunit	cytosolic ribosome	cytosolic small ribosomal subunit	myofibril	sarcomere	Z disc	lamellipodium	cell-substrate junction	membrane coat	transport vesicle	ER to Golgi transport vesicle	coated vesicle	clathrin-coated vesicle	endocytic vesicle	filopodium	axon	growth cone	site of polarized growth	midbody	small nuclear ribonucleoprotein complex	coated vesicle membrane	preribosome	90S preribosome	preribosome, large subunit precursor	RNA polymerase complex	replisome	intraciliary transport particle	organelle membrane	platelet alpha granule	platelet alpha granule lumen	SNARE complex	protein acetyltransferase complex	cell leading edge	leading edge membrane	cytoplasmic vesicle	PcG protein complex	I band	early endosome membrane	late endosome membrane	nuclear membrane	mitochondrial membrane	organelle envelope	envelope	nuclear lumen	vesicle	vesicle lumen	organelle subcompartment	small-subunit processome	cleavage furrow	cell division site part	actin filament bundle	ruffle membrane	cell projection cytoplasm	protein-DNA complex	axon part	nuclear periphery	centriolar satellite	methyltransferase complex	histone methyltransferase complex	ribonucleoprotein granule	ciliary basal body	cytoplasmic ribonucleoprotein granule	melanosome	actomyosin	mitochondrial nucleoid	cell projection	neuron projection	myelin sheath	membrane-bounded organelle	intracellular organelle	intracellular membrane-bounded organelle	intracellular non-membrane-bounded organelle	protein complex	contractile fiber	nuclear replication fork	ribosomal subunit	extracellular region part	organelle part	intracellular part	chromosomal part	nuclear part	mitochondrial part	cytoskeletal part	cytoplasmic vesicle part	vacuolar part	endosomal part	cytoplasmic part	cytosolic part	intracellular organelle part	cell cortex part	contractile fiber part	microtubule organizing center part	nucleoplasm part	nucleolar part	nuclear chromosome part	mitochondrial membrane part	cell projection part	cell part	nuclear transcription factor complex	intercellular bridge	phagocytic vesicle	perinuclear region of cytoplasm	transferase complex, transferring phosphorus-containing groups	intracellular organelle lumen	extracellular exosome	anchoring junction	respiratory chain	SWI/SNF superfamily-type complex	precatalytic spliceosome	catalytic step 2 spliceosome	MLL1 complex	RNA polymerase II transcription factor complex	neuron part	spliceosomal snRNP complex	spliceosomal tri-snRNP complex	ciliary tip	ciliary base	intracellular vesicle	cytoplasmic side of membrane	bounding membrane of organelle	membrane region	chromosomal region	Golgi subcompartment	membrane protein complex	mitochondrial protein complex	inner mitochondrial membrane protein complex	respiratory chain complex	whole membrane	membrane microdomain	neuron to neuron synapse	tethering complex	supramolecular fiber	polymeric cytoskeletal fiber	cytoplasmic region	catalytic complex	serine/threonine protein kinase complex	H4 histone acetyltransferase complex	protein kinase complex	extracellular vesicle	axon cytoplasm	peptidase complex	oxidoreductase complex	transferase complex	ribonucleoprotein complex
histone deacetylase complex	1.0	0.05643449879206577	-0.008889676602104518	-0.004222933954566563	0.10209522327232073	-0.004023913006250869	0.003219746629313465	-0.005536864935280846	0.007698393328928397	0.012835520651310049	-0.006699111382588637	-0.0069810061694264595	0.002042556024658344	0.0046246481734286	0.13186149706510875	0.16540869182329596	0.10831407516520877	-0.0010404932925715767	0.01793224496811303	-0.007314093715680222	-0.005024129928838719	-0.00789245760048454	0.0011058692646040244	0.01149280099437142	-0.0050803388888854975	-0.006008557436437212	0.03616347917137744	-0.005536864935280846	0.047565787082213824	3.72376333090676E-4	-0.0036661365145826763	0.06733684761232538	0.007416644662154644	-0.0029154651039418255	-0.01080040724796646	-0.01017718341138415	-0.007735706369928731	-0.00969883601938556	-0.005860136977214591	-0.004222933954566563	-0.009607552963308813	-0.006149102502317215	-0.004814329710776481	-0.009870894869784878	-0.008904602893994897	1.8441108073595822E-4	0.009264838581060584	-1.8424798590447512E-4	-0.010065519785259701	-0.009162769785411558	-0.006216615079208663	-0.010725252343355316	-0.006726247693004396	-0.0025074683723784554	-0.008217856403465711	-0.00246943931755106	-0.00716527550937164	-0.001424882963756623	0.01313916987835723	-0.004902016075650435	-0.008779760739091954	-0.0045900316174939	-0.004920952758707919	0.013743074827993897	0.0025718178698126213	0.05976903662207602	-0.005579357357476558	-0.010111268407726338	-0.010257839046472319	-0.009316340740820116	-0.009629526724538564	-0.009622265585553626	-0.008677265154929071	-0.004920952758707919	-0.0039550638100109845	-0.004531514160245905	-0.007651805347825891	0.004621941474622254	-0.00382454109436885	-0.0013162911173079173	4.7060946023412813E-4	-0.005172791431835342	-0.0016945622742534467	0.004085963690064861	-0.00716527550937164	-0.005743246659235869	0.023199005043182223	0.016935241249777275	-0.005405517943625911	0.005384296347385236	-0.0038849003066261673	0.03195369414260863	0.004995627253225769	0.03673964281074469	0.40386531569958956	-0.004647546795842124	-0.009835611958696464	-0.008036023650752375	-0.008796071288542158	-0.0030143313725485565	-0.005662491604927324	-0.0072303920500603825	-0.004471967994726981	-1.3989732464830096E-4	8.278342515942049E-4	0.004901272040321288	-0.008193128303204808	-0.009647408500360109	-0.0062497127889336096	-0.009150888266628035	-0.005782763679138001	-0.008575722438059692	-0.00750904121690014	-0.008686123044446492	-0.006216615079208663	-0.004439097575132131	-0.0074904075050881425	-0.007563866134294775	-0.0073746480081073595	0.009944184620385429	-0.007293492274274004	-0.006079774690710098	-0.0036661365145826763	-0.0035129849623341627	0.0030705876628367673	-0.0036661365145826763	-0.0035129849623341627	-0.008146773131525129	0.008585561516284826	-0.005024129928838719	-0.004972961552985415	0.05246770240943194	-0.004651256522860302	-0.007433392628227792	-0.004242330813481176	0.08441935660658118	0.003848673435957743	0.02877939496965697	-0.006615738054487128	-0.008866935978112774	-0.010118567118667316	-0.008636105659325037	-0.008641187471410164	0.02917525297618221	-0.005835614576113162	-0.006643862452907	-0.009044313508795459	-0.0038849003066261673	-0.0044113657541315	-0.004868082669285888	-0.005314579410877497	-0.006314633330193082	-0.005172791431835342	0.002503376237042257	-0.007936833869009943	0.013079659565663787	-0.003187491699249084	0.05519359382733509	0.0644445022681407	-0.007752026356892056	-0.006615738054487128	-0.007563866134294775	-0.006726247693004396	0.00947114797419778	-0.0044113657541315	-0.009561140511251232	-0.008101372285884869	-0.008230073710203822	0.002857249070511749	0.003114178445063177	0.004848959530512203	0.021922880097996915	0.019031646833723374	-5.267606237878618E-4	-0.004471967994726981	-0.00828973835272122	-0.005863245596942876	0.0080231660252294	0.001315399896361058	0.07525860208772162	0.02564928261587952	-0.010457922206144409	0.0017504046488367728	-0.003221942114999943	-0.009509437209746173	0.0036150931498010156	-0.00669050346624928	-0.008738041617725163	0.008378018139532172	-0.007120696066840486	8.726968666410173E-5	-0.007936833869009943	0.15824584884992499	-0.005449959801531553	0.10625238336196376	-0.008076767966940918	-0.010436097736567633	3.046503647179034E-4	0.012835520651310049	0.012881099367154475	-0.006216615079208663	-0.007036040852186758	-0.002466399958853544	0.02210530418740342	-0.005270786107182815	-0.010279970787258843	-0.006216615079208663	0.3154050937623542	-0.0030143313725485565	0.006555405425467719	-0.003353567544563837	0.016608315898675712	-0.008796428856416013	-0.005024129928838719	-0.003187491699249084	-0.004531514160245905	-0.003101825129353531	-0.00425604874904899	-0.007877404591685707	-0.006564713327128095	-0.004084921955774938	0.006347129181422208	-0.008933909008759181	-0.01009262296103274	-0.007334484690033648	-0.006857271152380724	-0.005662491604927324	-0.004118319480385104	-0.002466399958853544	2.7576844665561556E-4	-0.005314579410877497	0.004574794890069778	0.004809798417312309	-0.009076737523062558	0.097967592527828	-0.006149102502317215	0.03223264422058711	-0.006499763350655868	-0.005297493123463484	-0.0039550638100109845	-0.0063464724261556365	-0.006529291410497841	0.018452533476440578	-0.007902730157139742
histone acetyltransferase complex	0.05643449879206577	1.0	-0.011216341278237832	-0.004684547513308121	0.05659303518455211	0.011012043509566857	0.12200593974871785	-0.006358361528128335	0.01897072997438197	0.027231094982648606	0.013058413312159201	0.011529269670008216	-0.009237668065628086	-0.008199414696386359	0.0670244930016861	0.08664600720906845	-0.006736907993950905	0.0031218217699039764	-0.0034436221248488625	-0.008819280078334761	-0.005691356393066331	-0.009674094516861126	0.0014988555868410856	0.015548219543280074	5.077462978590327E-4	0.004858552718070688	0.048711089649589416	0.03185777878305019	0.07891488909138258	-0.0022519429873940405	-0.004009103676130373	0.04533981789924605	0.021105782156485415	-0.005266553095668839	-0.010540262015573617	-0.013346748718906256	-0.00943963690313014	-0.012535922164332204	-0.006788401883764701	-0.004684547513308121	-0.012383843078006204	-0.007179216814437072	-0.0054236159635979286	-0.012824863660667053	-0.011240113694755352	-0.011006492155639286	-0.011343797201594974	-0.01016757843321185	-0.013155355741207247	-0.011654616926856525	-0.007271413409202803	-0.012815999951024892	-0.00797849618398804	-0.006178260596766469	-0.01016757843321185	-0.00928254520664784	-0.008603810180203758	-0.004866134191100577	0.00931231813898416	-0.007548944408449321	-0.011041924713733187	0.009321833908251507	-0.0055593148452226905	-0.012234962735903153	-0.009021426625515144	-0.005756051563134094	-0.00641446230228358	-0.007220355797897881	0.002412007414624978	-0.002127359474321464	0.004210760166964286	0.004291220243684659	0.0017953213799857203	0.07765938707300354	-0.004357184137752515	-0.0050673349673518026	-0.009315001455464446	-0.007731726325467561	-0.008349634782170334	-0.01253036115588252	-0.009890682764369949	-0.0058828782444787005	-0.0010594656405398697	3.384818688044327E-4	-0.008603810180203758	-0.0066320410227936515	-0.0066320410227936515	0.033551422706420767	-0.006185755153596736	0.1398534420047066	-0.004272181289082202	0.018412686977116736	0.04364142284858454	0.0033737462237306668	0.003639460093367083	-0.005212870691063472	-0.012765367004299867	-0.009890682764369949	-0.011067735469543144	-0.003242393591333797	-0.006524591326552634	-0.0086978691615423	-0.004992989914514809	-0.002775385320334652	-0.001790136407214776	-0.008090634042552551	-0.010129751704886001	0.004012463672995338	-0.007316736567072016	-0.01163540100207199	-0.006684791493833421	-0.010721118207453502	-0.009104284514707125	-0.01089422381771253	-0.007271413409202803	-0.007343739956790966	-0.00907690705487603	-0.009185003334479606	-0.008907472392117394	0.006797286848382442	-0.00878934425759617	-0.007084893582208462	-0.004009103676130373	-0.0038266700925996293	0.12075383846383438	0.02811918764148862	-0.0038266700925996293	-0.01192299403877054	-0.006684791493833421	-0.005691356393066331	-0.005625783482071876	0.9480403990702342	-0.012136811973108876	-0.008993317218829353	-0.013145386206664996	0.009678440595183099	0.0011901269681283935	-0.008016258037394431	-0.007823482457861387	6.465051052009143E-4	-0.013246116790987684	-0.008345670795050598	-0.008358711328214212	0.039346745192906256	-0.010298051468808547	-0.007862843268999978	-0.011463642017187378	-0.004272181289082202	-0.004917562793689805	-0.005491932002892032	-0.006066958158847907	-0.007405875568516828	-0.0058828782444787005	0.026669270074447356	-0.0097408517755243	0.02761406507003323	-0.0034436221248488625	0.1539265740074127	0.17403004824668614	0.015564082254063324	0.002841316298297011	0.01702759415472794	-0.00797849618398804	0.006380351908933858	-0.004917562793689805	-0.009492062184624374	-0.0069798218765833395	0.004454093710467217	0.003871407632619887	0.004219339443995679	0.006567735561624442	0.01565563710907521	0.038577781947519506	-0.0031735401759189377	0.02434987110488101	-0.0102778440289314	-0.00972771317332454	0.010860955459576773	0.0017827794900110712	0.05072534663532349	0.03461309025199355	-0.013833767116218003	-0.0033986596747614855	-0.011380983751769916	-0.012221309046424276	-0.008189206408403297	-0.008242941240984066	-0.004773711396184603	0.011340604020847814	0.010762579448985333	-0.0025427362101017262	-0.0097408517755243	0.20865177400665846	-0.006244021625019899	0.06145622952864222	-0.00995247667231024	-0.011584490578228917	4.129710151737106E-4	0.12677023875186821	-0.005140621071186941	-0.007271413409202803	-0.0042956187461107255	0.08995987745168116	0.02984930140962716	-0.009096335318342166	0.002048625738458242	-0.007271413409202803	0.10099145898776968	-0.003242393591333797	0.0037441776151728	0.19543047355534507	0.1462089528006852	-0.008757629112233937	-0.005691356393066331	-0.0034436221248488625	-0.0050673349673518026	-0.0033438504325893625	-0.013149615042936932	-0.009651488059473856	-0.012997742575122788	-0.006955104704017595	0.007816852822206214	-0.011286849054022685	-0.013201691052732169	-0.008848944265060759	-0.00816351814817839	-0.006524591326552634	-0.010990217247478297	-0.005207717063179666	-0.009972765377783351	-0.006066958158847907	-0.013338256893033735	-0.01330942543221804	-6.392689981358529E-4	0.13053395579956764	0.015974328399683067	0.6250882960979639	0.014125466270685864	-0.009123770827905001	-0.004357184137752515	0.14926469099722553	-0.00770287976185953	0.220435646421072	0.00550623499559883
ubiquitin ligase complex	-0.008889676602104518	-0.011216341278237832	1.0	0.2747043954548135	0.007707518727461176	0.008359494624356673	0.00764370467657031	-0.0023564951384655564	-0.003939128806842355	0.0014557855096335598	-4.5715416817028454E-4	-0.0017168760267258561	-0.004804662085233858	-0.006892536815143586	0.03164764543271385	0.012288870923256149	0.06491005515096553	-0.005541238459648107	0.03183103623304781	0.0287860923084218	-0.007483214528682495	0.0034200367188592876	0.00417197517994735	0.014415486584856809	-0.0062243478038851805	-0.009898807342690821	0.035461382270826236	0.010291536345933017	0.003819727864201745	-0.007466527218933382	-0.004822538218140278	0.022083712710158545	0.010600227728677037	9.359410359635176E-4	-0.024747268176063295	-0.020996815062595247	-0.005552306406565793	-0.020379650414403472	-0.009502320891884507	-0.005834470454173059	-0.02585465886677318	-0.010286125951740893	-0.007027100328564367	-0.022191337234123164	-0.0173035256553297	-0.01644559501480494	-0.009843526046746714	-0.013099888665913072	-0.01930700027453306	-0.019127533955544507	0.0015173395979041393	-0.011444434970162988	-0.012009952755435796	-0.017929725273949225	-0.008431225584501142	0.022754485195659185	0.0028612598053467646	0.021203209400672947	0.02575147671405799	0.01274285141373281	-0.020622259025288033	-0.006559252539773114	-0.0072565963646097275	-0.005339186615438778	-0.009283569758136578	0.025012806082808106	-0.008785409720599675	-0.019990504175944	-0.015582577186977253	-0.00960371010121092	-0.00384743038246586	-0.0037270233475556317	-0.0030644591566720823	0.005910156529046931	-0.005335228581010766	-0.0064404039889752514	0.005141443300012434	-0.021729619287012236	-0.014396191414203972	-0.014189764378102371	-0.012120165225994017	-0.0013367192625804744	-0.0060038700029512474	0.012093515639858833	-0.013485276919159708	-0.009198742092627955	0.040638232825528364	0.010712068513367224	-0.008361964628877947	0.011159299676321566	0.11305146664631201	0.01417018700344876	0.004878206114024315	0.012775566152048258	-0.010942810849791682	0.3143891875931487	-0.021810509206083926	-0.007300545391585545	-0.004182714616772245	-0.0037545782109799143	-0.008993317218830966	-0.013717786301456265	-0.006320786142576002	0.0010054459089134601	0.003090303177104377	-9.239488042831142E-4	0.0011052377552589526	-0.00414527449687581	-0.010570788151669239	-0.01904022000029995	-0.00308945716996521	-0.010835424525951421	-0.009539455273639943	-0.020112981230642975	-0.010476446112633061	-0.010556537517144658	-0.009454587667765094	-0.009791530891936589	0.01230445270328985	-0.008361964628877947	-0.008581911834746159	0.0020396637297670148	-0.004822538218140278	0.0025133942045410043	0.0073819290535155	0.00220419281834872	-0.004560978886205419	-0.023530042329731257	-0.009300537400122702	-0.007483214528682495	-0.007370261786713719	-0.012095722414281397	-0.004474141475715492	-0.003927452594720281	-0.022387431775262902	0.08147901399066843	0.0032264989146014163	-0.012095722414281397	-0.011662122077578128	-8.093456899010465E-4	-0.022555784764740818	-0.017415028649851075	-0.017456738654809567	0.03198992061113491	-0.022622885783020644	-0.011749800430157623	-0.0144001324003805	0.0017481212842806683	-0.006200391506935923	-0.007142211496000112	-0.008146333120788744	-0.004812224986916012	-0.0013367192625804744	0.006361136978883866	-0.011606154269913047	0.006994261588788967	-0.004027073536100719	-0.005672166007625778	-0.0034462080325529977	0.004437911198272374	-0.005881195665707479	0.00574372342948499	-0.006292382400886511	-0.008680510880662731	-0.006200391506935923	-0.01616680173310042	-0.0131611041751591	-0.013167525719413545	-0.003283263243105863	-4.3781943102542194E-4	0.0019940913027248755	0.0143554334528368	0.012200124423621077	1.2705919790081523E-4	4.3304463690293474E-4	-0.01810805529552415	-0.02544359700267697	0.0027278196981513447	0.004961003467627231	0.02498408134706484	0.02786854442751407	-0.025590345138140073	0.0015130977360233685	-0.026396625017173544	-0.021833143234262758	-0.02269056513946916	-0.006552169302570983	-0.016203030304599228	0.0029738578015882917	-0.007850786429432816	0.001508931051305514	0.003090303177104377	0.03192054173498335	-0.00846879420364374	0.01034126311637286	-0.007548947068251613	-0.017549041383317816	0.0011505951666119932	0.006739088231807246	-0.006559252539773114	-0.010476446112633061	0.009298722441128537	0.011584846621234254	0.02037896198401874	-0.02269585318962688	-0.016049615167086594	-0.010476446112633061	-0.009701730321868681	0.003466677747366073	-0.004921855372315154	0.002826817055522796	0.010417965629757404	-0.010784104750903661	-0.007483214528682495	-0.004027073536100719	-0.0064404039889752514	-0.003891295725167006	-0.022423660664970792	0.008476245394441173	-0.027497178012097515	-0.009429795588208459	-0.005850257305981523	-0.013512915121887126	-0.009725555119052076	-0.00876001823432259	-0.012434164603624441	-0.008993317218830966	-0.02369979736478141	-0.004718908486040893	-0.012406492013743593	-0.008146333120788744	-0.013814350365699132	-0.013474668721796602	-0.003158177717263647	0.3258159417921136	0.00780855093097706	-0.005957241403670063	0.006230610432598259	-0.022780801616301367	0.0015981178229947514	-0.004921855372315154	-0.011396147917998454	0.5132854282512518	-0.011646162055253479
nuclear ubiquitin ligase complex	-0.004222933954566563	-0.004684547513308121	0.2747043954548135	1.0	0.020220420746703542	-0.0032528846384703215	-0.005091492130657483	-0.004175143086586901	0.012248913727266112	0.018215463015185885	0.023701499357080876	0.021499170098770018	-0.005249565487434201	-0.004897172767381035	0.024581317938315743	0.025522995037105877	0.10138439076957331	0.018983722020162068	0.08578846699295159	0.031000043043245402	-0.00387680193926285	-0.005387687905845089	6.654358064768442E-4	0.00692991625527813	-0.0013546598181086035	-0.004437848268047999	0.019123208955437655	-0.004175143086586901	-0.005935653355425216	-0.005466756180807354	-0.003015028345260955	0.015691143450872233	-0.0041748035004139095	6.152300717295764E-4	-0.006600911451625749	-0.006362774515107054	-0.00531417943815042	-0.006172447630328255	-0.004356356885266256	-0.0033817222038604092	-0.006135349290603324	-0.004514051361097235	-0.003750679373426209	-0.006241688155689966	-0.0058408963303727465	-0.0037046122177479403	-0.0058687708357213686	-0.005537363364833796	-0.006318947770075751	-0.005950877858152868	-0.004550328095300911	-0.006572762545224068	-0.004817502623383139	-0.0015637530949581169	0.003440648808064611	0.009294584977283046	-0.005038618392038246	0.011794654189799256	0.03608886032098919	0.006301403369465098	-0.005786921521919897	-0.0036131272581771336	-0.003815078425910622	0.008733336950375566	-0.005179019509893817	0.03749150298660752	-0.004199259206033299	-0.003106331091550949	-0.00357517602435236	-4.724921408858611E-4	-0.0015289620699828607	-0.001504749795324608	0.0017633234884264894	-0.003815078425910622	-0.003207744260096678	-0.003576769206404518	0.005593382281011123	-0.006090034250014689	-0.0047141737123690625	-0.006171099122051893	-0.0054542048306129	-0.003964724290748063	0.0065409066669625884	0.01221786149443839	-0.005038618392038246	-0.004291427905915779	0.013642347592388474	-0.0048312443573329845	-0.004100019523890636	-0.004789431392194588	-0.003161435625895448	0.01837417433431358	0.009111382114753234	0.011065509807520168	-0.004636146954049113	0.04145913460871046	-0.006227561914462422	-0.0054542048306129	0.008472578609861616	-0.002559812197175768	-0.004246179339154262	-0.005070731226405987	-0.0035395683453315965	-0.005531769309952839	-0.0054083301475212255	-0.0048581602907977394	0.012591462915160929	-0.001588532557887269	-0.004568035548078781	-0.005945863931989105	-0.004313453019957718	-0.005697571294427083	-0.005206220387628602	-0.005746093126907024	-0.004550328095300911	-0.006049748177433983	-0.005197256299372735	-0.005232515968867369	-0.0051412607316025	-0.004100019523890636	-0.005101685298185801	-0.004476578147330498	-0.003015028345260955	-0.002910671469682438	-0.005111756594894817	-0.003015028345260955	-0.002910671469682438	-0.005714208562615731	-0.004313453019957718	-0.00387680193926285	-0.0038462640944819854	-0.0048312443573329845	0.004165841572179192	0.006450716212899699	-0.005271676967795644	0.27651798561150664	-0.005005280486716194	-0.0048312443573329845	-0.004760548139337983	0.0010882181209629133	-0.006339813307197583	-0.004540480004017458	-0.00454486964900757	0.01587208680932982	-0.00612006121792315	-0.00477509345479568	4.657747168015592E-4	-0.003161435625895448	-0.0035014950258023076	-0.003783224098328331	-0.004047488809127108	-0.004602622217231765	-0.003964724290748063	-0.00518818992702891	-0.0054083301475212255	-0.0051412607316025	-0.002683616846400892	0.01004463607930132	0.012939593876115226	-0.005321876156054818	-0.004760548139337983	-0.005232515968867369	-0.004817502623383139	-0.004175143086586901	-0.0035014950258023076	-0.0027789535588597478	-0.006455379548151273	-0.005542907756210101	0.0017198954723447316	0.0018746478069595872	0.0029199468842437478	0.007190089535989831	0.00986395318339907	-0.005580381797594198	-0.0035395683453315965	-0.005569907405406488	-0.006043681492915158	0.004834450635454212	7.915499263018009E-4	0.018756473475668056	0.015509813427232573	-0.006471385366551354	0.008939451261829379	-0.006444470686374765	-0.006095188929821513	-0.006136858860881408	-1.4700113735451647E-4	-0.005768767660987273	0.0050486282863444025	0.007705194731853713	-0.005503030192736697	0.004497170642107417	0.00634094317907758	-0.004125536425854028	0.02223797787832198	-0.00547294358141151	-0.0018142318318885439	1.832883054227459E-4	-0.005160359293979216	-0.0036131272581771336	-0.004550328095300911	0.009684006530476451	0.0011426612907552266	0.01188838708423185	-0.00584914750912098	-0.0036455320699856886	-0.004550328095300911	-0.004397797431746766	-0.002559812197175768	-0.004619514246812565	0.025851064330902052	-0.0048581602907977394	-0.004678750015399754	-0.00387680193926285	-0.002683616846400892	-0.003576769206404518	-0.0026226346160408433	-0.005274671903919677	0.004723659286864598	-0.006588600756504815	-4.199169262863078E-4	0.005169021157099586	8.521986559944871E-4	2.3696935093090094E-4	-0.005121708193458905	-0.004884345201610798	-0.004246179339154262	-0.004884923014435857	0.0011426612907552266	-0.00547907323093593	-0.004047488809127108	0.0028156987147054807	0.0029638155601818734	3.529104161340373E-4	0.06011021435738031	-0.004514051361097235	-0.0034226052942953914	-0.0047002004334104255	-0.005853341384494631	-0.003207744260096678	-0.004619514246812565	-0.004715621935355078	0.10421324390503504	-0.0039022422647461375
